alloc,,robots,,permut,,attr,,time  (maxSucc value=prob. of failing times 100)
1,,[r2, r3, r1],,[1970022937, 186, 1935706587],,{maxSucc=70.23718677793507, minTravel=800.0},,15741
87,,[r2, r3, r1],,[302309059, 140, 983519531],,{maxSucc=63.13594684026588, minTravel=752.0},,11294553
87,,[r2, r3, r1],,[1391502290, 87, 852151837],,{maxSucc=63.135946840265866, minTravel=698.0},,11297112
87,,[r2, r3, r1],,[1762364979, 409, 860902253],,{maxSucc=63.135946840265866, minTravel=713.0},,11300784
87,,[r2, r3, r1],,[576539323, 463, 354910483],,{maxSucc=63.135946840265866, minTravel=744.0},,11303328
87,,[r2, r3, r1],,[1058559178, 185, 718706731],,{maxSucc=63.135946840265866, minTravel=682.0},,11329186
87,,[r2, r3, r1],,[1720735771, 271, 1066961333],,{maxSucc=63.135946840265866, minTravel=644.0},,11334414
87,,[r2, r3, r1],,[1442300174, 472, 1778719085],,{maxSucc=63.135946840265866, minTravel=658.0},,11339367
87,,[r2, r3, r1],,[1933179569, 370, 1346301603],,{maxSucc=63.13594684026588, minTravel=832.0},,11344582
87,,[r2, r3, r1],,[877612786, 692, 880474721],,{maxSucc=63.135946840265866, minTravel=802.0},,11347206
87,,[r2, r3, r1],,[1336957288, 323, 643962685],,{maxSucc=63.13594684026588, minTravel=769.0},,11349843
87,,[r2, r3, r1],,[1127655988, 481, 1547181927],,{maxSucc=63.135946840265866, minTravel=772.0},,11355186
87,,[r2, r3, r1],,[1728518259, 603, 147958261],,{maxSucc=63.135946840265866, minTravel=663.0},,11357618
87,,[r2, r3, r1],,[1238206366, 628, 1325787391],,{maxSucc=63.135946840265866, minTravel=794.0},,11362773
87,,[r2, r3, r1],,[1402735370, 442, 767680212],,{maxSucc=63.135946840265866, minTravel=789.0},,11365734
88,,[r2, r3, r1],,[1184995083, 1, 58293925],,{maxSucc=63.135946840265866, minTravel=683.0},,11373585
88,,[r2, r3, r1],,[1883700537, 698, 1720038846],,{maxSucc=63.13594684026588, minTravel=785.0},,11383698
88,,[r2, r3, r1],,[1725048068, 129, 614754465],,{maxSucc=63.135946840265866, minTravel=845.0},,11396178
88,,[r2, r3, r1],,[645589909, 230, 1901927432],,{maxSucc=63.135946840265866, minTravel=734.0},,11398782
88,,[r2, r3, r1],,[729450087, 12, 1626416670],,{maxSucc=63.135946840265866, minTravel=694.0},,11409372
88,,[r2, r3, r1],,[658545491, 410, 26675227],,{maxSucc=63.13594684026585, minTravel=660.0},,11412029
88,,[r2, r3, r1],,[447758386, 187, 439995321],,{maxSucc=63.13594684026588, minTravel=757.0},,11424675
88,,[r2, r3, r1],,[373991460, 459, 1947453293],,{maxSucc=63.13594684026588, minTravel=788.0},,11427517
88,,[r2, r3, r1],,[1817834482, 466, 793405515],,{maxSucc=63.135946840265866, minTravel=799.0},,11434227
88,,[r2, r3, r1],,[542438470, 452, 1802589280],,{maxSucc=63.135946840265866, minTravel=780.0},,11437197
88,,[r2, r3, r1],,[1747241090, 41, 88289824],,{maxSucc=63.135946840265866, minTravel=851.0},,11451622
88,,[r2, r3, r1],,[1888997579, 610, 1309387485],,{maxSucc=63.135946840265866, minTravel=698.0},,11456810
88,,[r2, r3, r1],,[1192059894, 39, 1370370366],,{maxSucc=63.135946840265866, minTravel=776.0},,11464520
88,,[r2, r3, r1],,[791527923, 415, 1177405656],,{maxSucc=63.135946840265866, minTravel=743.0},,11469765
88,,[r2, r3, r1],,[1993959186, 621, 51771037],,{maxSucc=63.135946840265866, minTravel=802.0},,11472519
88,,[r2, r3, r1],,[1388428638, 126, 648523707],,{maxSucc=63.135946840265866, minTravel=706.0},,11485936
88,,[r2, r3, r1],,[909126022, 279, 519967958],,{maxSucc=63.135946840265866, minTravel=823.0},,11488511
88,,[r2, r3, r1],,[435898519, 558, 1483397880],,{maxSucc=63.135946840265866, minTravel=730.0},,11498764
88,,[r2, r3, r1],,[658678928, 118, 808693731],,{maxSucc=63.135946840265866, minTravel=750.0},,11503824
88,,[r2, r3, r1],,[1564731586, 707, 1257198759],,{maxSucc=63.135946840265866, minTravel=725.0},,11506448
88,,[r2, r3, r1],,[1224155103, 35, 550974991],,{maxSucc=63.135946840265866, minTravel=681.0},,11509091
89,,[r2, r3, r1],,[545494864, 159, 600996921],,{maxSucc=63.135946840265866, minTravel=724.0},,11511762
89,,[r2, r3, r1],,[772333433, 204, 25712334],,{maxSucc=63.13594684026588, minTravel=746.0},,11522016
89,,[r2, r3, r1],,[1320720624, 671, 132378324],,{maxSucc=63.135946840265866, minTravel=729.0},,11532154
89,,[r2, r3, r1],,[1412210797, 81, 630918715],,{maxSucc=63.13594684026588, minTravel=758.0},,11542530
89,,[r2, r3, r1],,[872400271, 701, 39088555],,{maxSucc=63.135946840265866, minTravel=754.0},,11544962
89,,[r2, r3, r1],,[217418123, 712, 1983362081],,{maxSucc=63.13594684026588, minTravel=795.0},,11547263
89,,[r2, r3, r1],,[1408182630, 309, 1946507280],,{maxSucc=63.13594684026585, minTravel=708.0},,11549816
89,,[r2, r3, r1],,[945903549, 276, 207152196],,{maxSucc=63.135946840265866, minTravel=834.0},,11555414
89,,[r2, r3, r1],,[971578882, 293, 478784199],,{maxSucc=63.135946840265866, minTravel=790.0},,11557935
89,,[r2, r3, r1],,[1954830997, 489, 631795195],,{maxSucc=63.135946840265866, minTravel=748.0},,11560486
89,,[r2, r3, r1],,[1915056966, 120, 1181986757],,{maxSucc=63.13594684026588, minTravel=858.0},,11562984
89,,[r2, r3, r1],,[170638823, 98, 1827270590],,{maxSucc=63.13594684026585, minTravel=627.0},,11565283
89,,[r2, r3, r1],,[1224720545, 703, 290668607],,{maxSucc=63.135946840265866, minTravel=719.0},,11567839
89,,[r2, r3, r1],,[864018372, 588, 1417895073],,{maxSucc=63.135946840265866, minTravel=748.0},,11570327
89,,[r2, r3, r1],,[1636319443, 371, 1285842345],,{maxSucc=63.135946840265866, minTravel=749.0},,11575182
89,,[r2, r3, r1],,[1082705530, 12, 1489388949],,{maxSucc=63.13594684026588, minTravel=827.0},,11580384
89,,[r2, r3, r1],,[712660765, 205, 489860413],,{maxSucc=63.135946840265866, minTravel=755.0},,11582864
89,,[r2, r3, r1],,[1028711254, 277, 759256502],,{maxSucc=63.135946840265866, minTravel=747.0},,11587843
89,,[r2, r3, r1],,[804615133, 360, 1843247228],,{maxSucc=63.135946840265866, minTravel=730.0},,11592938
89,,[r2, r3, r1],,[258551405, 38, 1200485489],,{maxSucc=63.135946840265866, minTravel=772.0},,11595485
89,,[r2, r3, r1],,[1035270333, 284, 1267321045],,{maxSucc=63.135946840265866, minTravel=778.0},,11600602
89,,[r2, r3, r1],,[1509426284, 545, 25759628],,{maxSucc=63.135946840265866, minTravel=727.0},,11605853
89,,[r2, r3, r1],,[1086329103, 570, 889171830],,{maxSucc=63.13594684026585, minTravel=663.0},,11608342
89,,[r2, r3, r1],,[420311928, 614, 1663357207],,{maxSucc=63.135946840265866, minTravel=770.0},,11613468
89,,[r2, r3, r1],,[24994422, 471, 651898905],,{maxSucc=63.13594684026585, minTravel=697.0},,11618520
89,,[r2, r3, r1],,[1100483009, 11, 1583028022],,{maxSucc=63.135946840265866, minTravel=770.0},,11621101
89,,[r2, r3, r1],,[1017436135, 657, 1380522850],,{maxSucc=63.13594684026588, minTravel=840.0},,11623677
89,,[r2, r3, r1],,[1769385607, 275, 1349098131],,{maxSucc=63.135946840265866, minTravel=658.0},,11636340
90,,[r2, r3, r1],,[1336983213, 272, 1853602140],,{maxSucc=63.135946840265866, minTravel=757.0},,11638935
90,,[r2, r3, r1],,[1059027991, 661, 188163112],,{maxSucc=63.135946840265866, minTravel=732.0},,11641403
90,,[r2, r3, r1],,[115811780, 689, 1205688330],,{maxSucc=63.135946840265866, minTravel=695.0},,11643996
90,,[r2, r3, r1],,[1566008122, 34, 1481229872],,{maxSucc=63.135946840265866, minTravel=719.0},,11661464
90,,[r2, r3, r1],,[516032931, 461, 1130692132],,{maxSucc=63.13594684026585, minTravel=642.0},,11674207
90,,[r2, r3, r1],,[1523567962, 568, 677408057],,{maxSucc=63.135946840265866, minTravel=752.0},,11676724
90,,[r2, r3, r1],,[570691770, 347, 1200697014],,{maxSucc=63.135946840265866, minTravel=728.0},,11695683
90,,[r2, r3, r1],,[544327093, 377, 1927578625],,{maxSucc=63.135946840265866, minTravel=779.0},,11700758
90,,[r2, r3, r1],,[117087560, 253, 1836843954],,{maxSucc=63.13594684026588, minTravel=654.0},,11703304
90,,[r2, r3, r1],,[51318622, 211, 838898501],,{maxSucc=63.135946840265866, minTravel=653.0},,11720214
90,,[r2, r3, r1],,[1308642577, 23, 552071514],,{maxSucc=63.13594684026588, minTravel=762.0},,11722705
90,,[r2, r3, r1],,[1263178122, 648, 1423789228],,{maxSucc=63.135946840265866, minTravel=826.0},,11725169
90,,[r2, r3, r1],,[1368916810, 448, 1341996496],,{maxSucc=63.135946840265866, minTravel=814.0},,11727742
90,,[r2, r3, r1],,[1672754396, 110, 1672994307],,{maxSucc=63.135946840265845, minTravel=759.0},,11730461
90,,[r2, r3, r1],,[822925531, 117, 269647609],,{maxSucc=63.135946840265866, minTravel=824.0},,11733013
90,,[r2, r3, r1],,[19144924, 88, 1959373254],,{maxSucc=63.135946840265866, minTravel=677.0},,11735434
90,,[r2, r3, r1],,[1453967005, 169, 1860380493],,{maxSucc=63.135946840265866, minTravel=716.0},,11740672
90,,[r2, r3, r1],,[1779883708, 593, 1527973900],,{maxSucc=63.13594684026588, minTravel=657.0},,11745740
90,,[r2, r3, r1],,[1337503446, 70, 431623386],,{maxSucc=63.135946840265866, minTravel=866.0},,11753662
90,,[r2, r3, r1],,[50023844, 28, 513538842],,{maxSucc=63.13594684026588, minTravel=723.0},,11761090
91,,[r2, r3, r1],,[287312490, 428, 1228655638],,{maxSucc=63.135946840265866, minTravel=783.0},,11768902
91,,[r2, r3, r1],,[532565142, 6, 965701736],,{maxSucc=63.135946840265866, minTravel=802.0},,11781703
91,,[r2, r3, r1],,[562306148, 668, 1616009310],,{maxSucc=63.135946840265866, minTravel=777.0},,11786581
91,,[r2, r3, r1],,[1408605377, 462, 1310265321],,{maxSucc=63.135946840265866, minTravel=727.0},,11789080
91,,[r2, r3, r1],,[1367608037, 107, 969433198],,{maxSucc=63.135946840265866, minTravel=745.0},,11798447
91,,[r2, r3, r1],,[1829906095, 533, 1887427365],,{maxSucc=63.13594684026588, minTravel=731.0},,11805998
91,,[r2, r3, r1],,[1159966311, 528, 1795384250],,{maxSucc=63.13594684026585, minTravel=727.0},,11808464
91,,[r2, r3, r1],,[243094620, 617, 1881028548],,{maxSucc=63.135946840265866, minTravel=746.0},,11818585
91,,[r2, r3, r1],,[1488497628, 115, 1997686156],,{maxSucc=63.13594684026588, minTravel=662.0},,11826286
91,,[r2, r3, r1],,[1086913749, 540, 1025693491],,{maxSucc=63.135946840265866, minTravel=765.0},,11828627
91,,[r2, r3, r1],,[560931538, 39, 1875597144],,{maxSucc=63.13594684026588, minTravel=832.0},,11840916
91,,[r2, r3, r1],,[1418839043, 301, 1545169975],,{maxSucc=63.135946840265866, minTravel=851.0},,11843433
91,,[r2, r3, r1],,[702423727, 395, 99146655],,{maxSucc=63.135946840265866, minTravel=804.0},,11848342
91,,[r2, r3, r1],,[1379310964, 13, 510347839],,{maxSucc=63.135946840265866, minTravel=777.0},,11868315
91,,[r2, r3, r1],,[231546998, 120, 100756392],,{maxSucc=63.135946840265866, minTravel=722.0},,11870780
91,,[r2, r3, r1],,[1866848255, 10, 253421376],,{maxSucc=63.135946840265866, minTravel=802.0},,11873294
91,,[r2, r3, r1],,[620186036, 238, 443457912],,{maxSucc=63.135946840265866, minTravel=690.0},,11878892
91,,[r2, r3, r1],,[1179883932, 352, 668176582],,{maxSucc=63.13594684026588, minTravel=730.0},,11881365
91,,[r2, r3, r1],,[1919918969, 41, 263966072],,{maxSucc=63.135946840265866, minTravel=774.0},,11888881
92,,[r2, r3, r1],,[33014819, 213, 1056704186],,{maxSucc=63.13594684026588, minTravel=693.0},,11896442
92,,[r2, r3, r1],,[621017199, 489, 1305760012],,{maxSucc=63.13594684026585, minTravel=759.0},,11906587
92,,[r2, r3, r1],,[1070444210, 27, 1579772309],,{maxSucc=63.13594684026585, minTravel=743.0},,11916807
92,,[r2, r3, r1],,[1987337208, 688, 286060277],,{maxSucc=63.135946840265866, minTravel=782.0},,11929729
92,,[r2, r3, r1],,[1332741796, 139, 154773973],,{maxSucc=63.135946840265866, minTravel=810.0},,11932311
92,,[r2, r3, r1],,[5951370, 518, 1033802188],,{maxSucc=63.135946840265866, minTravel=788.0},,11934979
92,,[r2, r3, r1],,[1682150387, 224, 94029405],,{maxSucc=63.13594684026588, minTravel=716.0},,11940154
92,,[r2, r3, r1],,[282439119, 77, 1240006511],,{maxSucc=63.135946840265866, minTravel=745.0},,11942616
92,,[r2, r3, r1],,[377338863, 697, 835096288],,{maxSucc=63.135946840265866, minTravel=757.0},,11945083
92,,[r2, r3, r1],,[1595738082, 73, 1158040539],,{maxSucc=63.135946840265866, minTravel=829.0},,11950013
92,,[r2, r3, r1],,[1545720306, 141, 1760365330],,{maxSucc=63.135946840265866, minTravel=839.0},,11952406
92,,[r2, r3, r1],,[1277393636, 195, 781970333],,{maxSucc=63.135946840265845, minTravel=797.0},,11962644
92,,[r2, r3, r1],,[294737106, 67, 1745195052],,{maxSucc=63.135946840265866, minTravel=804.0},,11967672
92,,[r2, r3, r1],,[259901046, 44, 116499207],,{maxSucc=63.135946840265866, minTravel=772.0},,11979283
92,,[r2, r3, r1],,[831861364, 79, 324402124],,{maxSucc=63.135946840265866, minTravel=762.0},,11993176
92,,[r2, r3, r1],,[1600767679, 255, 1116731984],,{maxSucc=63.135946840265866, minTravel=786.0},,12000610
92,,[r2, r3, r1],,[1584854064, 320, 421221825],,{maxSucc=63.13594684026588, minTravel=729.0},,12008457
92,,[r2, r3, r1],,[1029915498, 199, 1629217293],,{maxSucc=63.135946840265866, minTravel=805.0},,12016843
92,,[r2, r3, r1],,[1856807080, 332, 380383424],,{maxSucc=63.135946840265866, minTravel=763.0},,12020788
92,,[r2, r3, r1],,[1231223660, 234, 646765327],,{maxSucc=63.135946840265866, minTravel=684.0},,12024368
92,,[r2, r3, r1],,[614826755, 302, 197548557],,{maxSucc=63.13594684026585, minTravel=731.0},,12030243
92,,[r2, r3, r1],,[958380048, 13, 1288673084],,{maxSucc=63.13594684026588, minTravel=764.0},,12033172
92,,[r2, r3, r1],,[1062641369, 236, 166387687],,{maxSucc=63.135946840265866, minTravel=827.0},,12035797
93,,[r2, r3, r1],,[678588724, 589, 1775683066],,{maxSucc=63.13594684026585, minTravel=778.0},,12038453
93,,[r2, r3, r1],,[1309597751, 139, 694033291],,{maxSucc=63.135946840265866, minTravel=681.0},,12041320
93,,[r2, r3, r1],,[1983432414, 268, 983444551],,{maxSucc=63.135946840265866, minTravel=769.0},,12044011
93,,[r2, r3, r1],,[527766448, 677, 59825444],,{maxSucc=63.135946840265866, minTravel=663.0},,12059662
93,,[r2, r3, r1],,[1567601003, 685, 717864315],,{maxSucc=63.135946840265866, minTravel=721.0},,12064564
93,,[r2, r3, r1],,[1728761675, 81, 1653797498],,{maxSucc=63.135946840265866, minTravel=690.0},,12067205
93,,[r2, r3, r1],,[1391037026, 141, 1198280574],,{maxSucc=63.13594684026588, minTravel=816.0},,12069762
93,,[r2, r3, r1],,[1878992768, 242, 1463816911],,{maxSucc=63.135946840265866, minTravel=885.0},,12084647
93,,[r2, r3, r1],,[815701462, 63, 724508028],,{maxSucc=63.135946840265866, minTravel=743.0},,12087177
93,,[r2, r3, r1],,[1494613511, 626, 1833695589],,{maxSucc=63.13594684026588, minTravel=750.0},,12100390
93,,[r2, r3, r1],,[837091221, 609, 312619625],,{maxSucc=63.135946840265866, minTravel=801.0},,12104981
93,,[r2, r3, r1],,[1080547630, 126, 159837682],,{maxSucc=63.135946840265866, minTravel=783.0},,12115060
93,,[r2, r3, r1],,[833968856, 583, 1202946701],,{maxSucc=63.13594684026585, minTravel=836.0},,12117710
93,,[r2, r3, r1],,[614335569, 331, 1804406744],,{maxSucc=63.135946840265866, minTravel=784.0},,12122761
93,,[r2, r3, r1],,[1353053646, 570, 670811205],,{maxSucc=63.135946840265866, minTravel=753.0},,12130616
93,,[r2, r3, r1],,[1814958737, 372, 1838167910],,{maxSucc=63.135946840265866, minTravel=736.0},,12133037
93,,[r2, r3, r1],,[1267418966, 31, 1525356978],,{maxSucc=63.135946840265866, minTravel=626.0},,12140484
93,,[r2, r3, r1],,[1125792779, 612, 1388813867],,{maxSucc=63.135946840265866, minTravel=778.0},,12145659
93,,[r2, r3, r1],,[70129827, 583, 518239937],,{maxSucc=63.13594684026585, minTravel=837.0},,12150635
93,,[r2, r3, r1],,[915562316, 638, 1824489711],,{maxSucc=63.135946840265866, minTravel=737.0},,12153147
93,,[r2, r3, r1],,[263503524, 228, 193665787],,{maxSucc=63.135946840265866, minTravel=774.0},,12158105
93,,[r2, r3, r1],,[1467703532, 466, 1955444603],,{maxSucc=63.135946840265866, minTravel=799.0},,12160549
94,,[r2, r3, r1],,[914200951, 99, 1963083113],,{maxSucc=63.135946840265866, minTravel=795.0},,12172265
94,,[r2, r3, r1],,[1958832046, 461, 369687878],,{maxSucc=63.135946840265866, minTravel=788.0},,12179849
94,,[r2, r3, r1],,[105160894, 40, 393552486],,{maxSucc=63.135946840265866, minTravel=741.0},,12195873
94,,[r2, r3, r1],,[1029804894, 130, 784010265],,{maxSucc=63.135946840265866, minTravel=835.0},,12206668
94,,[r2, r3, r1],,[1580077740, 438, 221408331],,{maxSucc=63.135946840265866, minTravel=828.0},,12215850
94,,[r2, r3, r1],,[1605125272, 566, 822672658],,{maxSucc=63.13594684026588, minTravel=714.0},,12220084
94,,[r2, r3, r1],,[1305772820, 30, 1318129882],,{maxSucc=63.13594684026588, minTravel=823.0},,12222898
94,,[r2, r3, r1],,[693541991, 517, 970459525],,{maxSucc=63.135946840265866, minTravel=710.0},,12225541
94,,[r2, r3, r1],,[571988093, 662, 1245850430],,{maxSucc=63.135946840265866, minTravel=853.0},,12236023
94,,[r2, r3, r1],,[355561980, 631, 1909609483],,{maxSucc=63.135946840265866, minTravel=779.0},,12240847
94,,[r2, r3, r1],,[83235572, 213, 544728114],,{maxSucc=63.13594684026588, minTravel=667.0},,12249258
94,,[r2, r3, r1],,[1799959541, 505, 1754246081],,{maxSucc=63.135946840265866, minTravel=798.0},,12260797
94,,[r2, r3, r1],,[473235963, 569, 1436028616],,{maxSucc=63.135946840265866, minTravel=827.0},,12262439
94,,[r2, r3, r1],,[1005658431, 58, 814590507],,{maxSucc=63.13594684026588, minTravel=747.0},,12264952
94,,[r2, r3, r1],,[1705547059, 460, 1649515135],,{maxSucc=63.13594684026588, minTravel=731.0},,12280070
94,,[r2, r3, r1],,[552061148, 59, 691997801],,{maxSucc=63.135946840265866, minTravel=746.0},,12282638
94,,[r2, r3, r1],,[1584003397, 200, 467939827],,{maxSucc=63.135946840265866, minTravel=736.0},,12285261
94,,[r2, r3, r1],,[297039825, 619, 197687408],,{maxSucc=63.135946840265866, minTravel=757.0},,12287864
94,,[r2, r3, r1],,[1001474375, 354, 655717058],,{maxSucc=63.13594684026588, minTravel=635.0},,12294551
95,,[r2, r3, r1],,[453645984, 34, 215273899],,{maxSucc=63.135946840265866, minTravel=739.0},,12299987
95,,[r2, r3, r1],,[1146551882, 522, 974446480],,{maxSucc=63.135946840265866, minTravel=845.0},,12308764
95,,[r2, r3, r1],,[789412776, 345, 801389218],,{maxSucc=63.135946840265866, minTravel=716.0},,12321326
95,,[r2, r3, r1],,[613986057, 514, 1768774344],,{maxSucc=63.135946840265866, minTravel=823.0},,12323845
95,,[r2, r3, r1],,[1545880773, 713, 1958894398],,{maxSucc=63.135946840265866, minTravel=746.0},,12339254
95,,[r2, r3, r1],,[1939036504, 500, 1011917547],,{maxSucc=63.13594684026588, minTravel=729.0},,12347090
95,,[r2, r3, r1],,[561490843, 573, 1392557764],,{maxSucc=63.135946840265866, minTravel=703.0},,12351994
95,,[r2, r3, r1],,[880485242, 459, 1611870185],,{maxSucc=63.135946840265866, minTravel=838.0},,12354571
95,,[r2, r3, r1],,[1073254809, 4, 830596451],,{maxSucc=63.135946840265866, minTravel=783.0},,12357013
95,,[r2, r3, r1],,[357712179, 713, 1023920399],,{maxSucc=63.135946840265866, minTravel=746.0},,12370188
95,,[r2, r3, r1],,[233470421, 180, 1789764211],,{maxSucc=63.13594684026585, minTravel=879.0},,12378626
95,,[r2, r3, r1],,[1269290037, 570, 217671578],,{maxSucc=63.135946840265866, minTravel=726.0},,12381074
95,,[r2, r3, r1],,[1438006564, 227, 1115219677],,{maxSucc=63.135946840265866, minTravel=793.0},,12385985
95,,[r2, r3, r1],,[457416986, 297, 389241565],,{maxSucc=63.13594684026585, minTravel=749.0},,12388443
95,,[r2, r3, r1],,[1227046446, 598, 1930017515],,{maxSucc=63.135946840265866, minTravel=701.0},,12395006
95,,[r2, r3, r1],,[365097763, 659, 1779244691],,{maxSucc=63.135946840265866, minTravel=755.0},,12407601
95,,[r2, r3, r1],,[1068174298, 524, 115519843],,{maxSucc=63.135946840265866, minTravel=803.0},,12410235
95,,[r2, r3, r1],,[1250089515, 540, 390122324],,{maxSucc=63.135946840265866, minTravel=774.0},,12412562
95,,[r2, r3, r1],,[482637015, 434, 153304284],,{maxSucc=63.135946840265866, minTravel=760.0},,12422617
95,,[r2, r3, r1],,[1645726045, 698, 989934831],,{maxSucc=63.13594684026588, minTravel=695.0},,12425241
95,,[r2, r3, r1],,[402291760, 83, 1170024598],,{maxSucc=63.13594684026588, minTravel=780.0},,12427824
95,,[r2, r3, r1],,[299201147, 158, 3739865],,{maxSucc=63.13594684026588, minTravel=733.0},,12430350
96,,[r2, r3, r1],,[802228197, 493, 1113606413],,{maxSucc=63.13594684026585, minTravel=806.0},,12435662
96,,[r2, r3, r1],,[135780118, 307, 1182166574],,{maxSucc=63.13594684026585, minTravel=801.0},,12440862
96,,[r2, r3, r1],,[1759323672, 694, 1952527911],,{maxSucc=63.135946840265866, minTravel=826.0},,12443435
96,,[r2, r3, r1],,[1268471750, 384, 376975340],,{maxSucc=63.13594684026585, minTravel=717.0},,12450544
96,,[r2, r3, r1],,[1968862900, 544, 149511254],,{maxSucc=63.135946840265866, minTravel=794.0},,12453110
96,,[r2, r3, r1],,[1743681426, 31, 1923721438],,{maxSucc=63.13594684026588, minTravel=761.0},,12455614
96,,[r2, r3, r1],,[47323387, 283, 1009377134],,{maxSucc=63.13594684026588, minTravel=859.0},,12470695
96,,[r2, r3, r1],,[1382259205, 14, 965567817],,{maxSucc=63.135946840265866, minTravel=799.0},,12473132
